date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,BRONX,BROOKLYN,MANHATTAN,QUEENS,STATEN ISLAND,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2012-11-29,37.5,21.9,1025.9,9.7,5.8,15.9,22.9,43,32,0.01,,0,48,107,134,111,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2012-11-30,41.3,25.8,1027.7,9.3,4.7,18.1,22.9,46,35.6,0,,0,53,134,133,137,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2012-12-01,38.5,32.1,1031.4,9.3,9.2,14,22,45,34,0,,0,52,126,110,107,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-12-02,44.3,41,1026.9,3.9,3,15,,53.6,41,0.08,,1,40,101,115,111,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-12-03,53.5,45.3,1021.4,7,3.9,15,,60.1,39.2,0.04,,0,58,178,107,152,41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-04,51.9,47.1,1022.8,5.6,2.9,9.9,,62.1,37.4,0.04,,1,56,167,123,147,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-12-05,52.6,41.5,1016.3,9.1,6.3,19,28,57.9,39.9,0.01,,0,39,126,117,128,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-12-06,35,16.8,1025.5,10,3.6,19,27,45,28,0.01,,0,61,154,136,150,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-12-07,38.8,30.9,1022.7,7.9,1.9,12,,48.2,26.6,0,,0,72,195,158,136,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-12-08,47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,,1,55,116,143,153,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-12-09,46.2,41.7,1020.7,7.2,5.4,15.9,21,50,42.1,0.25,,0,42,167,108,130,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-12-10,50.3,49.5,1011.1,2.8,5.7,19,26,57.9,43,0.35,,1,61,166,112,158,33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-11,50.1,43.2,1013.2,7.3,6,19,26,59,42.8,0.23,,1,48,151,141,120,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-12-12,40.1,23.6,1026,10,3.3,12,19,43,33.8,0.01,,0,59,139,130,101,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-12-13,40.3,24.6,1029.8,10,1.7,11.1,,46,32,0,,0,61,141,116,122,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-12-14,41.4,23.2,1024.4,10,4.1,18.1,25.1,48,28,0,,0,87,154,152,131,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-12-15,42.6,27.1,1024.5,9.9,2.8,13,19,46.9,33.8,0,,0,53,121,118,120,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-12-16,44.5,37.8,1019.8,7.5,6.5,19,27,46.9,30.2,0,,0,48,115,97,118,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-12-17,42,40.4,1011.3,5.6,9.5,20,28,50,39,0.44,,0,65,156,133,154,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-18,47.3,44.5,1000.3,5.3,7,12,22,54,42.1,0.34,,0,71,159,139,143,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-12-19,44,30.5,1007.4,10,9.3,25.1,34,48,41,0.07,,0,58,161,126,120,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-12-20,39.8,29,1020.3,10,8.5,22.9,29.9,44.6,35.1,0.02,,0,41,134,141,143,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-12-21,47.3,42.9,996.6,7.1,9.4,32.1,42.9,55.9,39,0.56,,0,90,195,156,165,41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-12-22,37.4,25,998.4,10,10.6,25.1,32.1,45,33.1,0.7,,0,52,119,108,132,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-12-23,37.8,20.5,1011.5,10,7.6,21,32.1,42.1,33.1,0.01,,0,43,90,71,120,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-12-24,37,19.8,1016.1,10,3,12,22,42.1,28.9,0,,0,61,127,77,128,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-25,37.5,32.5,1016.2,6.8,4.8,15,25.1,46.4,30.2,0.01,,0,49,89,65,89,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-12-26,32.2,25.3,1022.1,8.8,9.5,19,29.9,39.2,28,0.13,,1,64,149,97,118,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-12-27,39.1,37.1,996.6,6,12.4,34,53,52,33.1,0.84,,1,45,144,105,119,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-12-28,33,22.4,1015.3,9.4,10,22,34,41,30,0.37,,0,72,137,110,105,42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-12-29,32.5,26.2,1013.1,7.8,5.3,21,28,44.6,24.8,0,,1,45,123,85,103,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-12-30,32.4,21.1,1011.1,8.8,11.9,39,49.9,44.6,28.9,1.9,,0,41,101,103,89,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-12-31,31.5,17.2,1019.6,10,6.8,22.9,35.9,37.4,26.1,0,,0,61,133,88,105,33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-01-01,38,25.6,1008.8,10,15,21,28,41,33.1,0,,0,36,111,78,82,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-01-02,27.5,12.1,1013.4,10,12.4,15.9,25.1,33.1,21.9,0,,0,60,146,68,105,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-03,21.8,7.8,1018.1,10,9.8,18.1,24.1,28.9,16,0,,0,66,145,113,117,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-01-04,32.2,21.1,1015.2,10,11.3,22,29.9,41,24.1,0,,0,62,130,109,112,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-01-05,37.3,24.5,1017.3,10,13.2,20,28,42.1,30.9,0,,0,46,85,75,98,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-01-06,35.7,31.3,1019.7,9.8,5.9,15,20,44.1,23,0.01,,0,43,92,78,104,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-01-07,35.9,31,1020.5,8.8,8.5,17.1,22,42.1,28,0.01,,0,58,145,89,109,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-01-08,39.8,34.1,1028.8,9.8,10.4,17.1,25.1,48,25,0,,0,57,142,93,110,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-01-09,39.9,37.6,1026.2,6.8,5.3,11.1,,46,28,0,,1,53,104,95,132,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-10,43.5,30.4,1024,9.9,14.7,21,32.1,48,36,0,,0,57,145,124,113,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-01-11,38,31.4,1030.6,10,5.4,11.1,,44.1,32,0,,0,63,184,143,136,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-01-12,42.7,41.5,1022.6,7.1,7.9,13,20,46.4,39.2,0.17,,0,51,125,81,119,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-01-13,45.4,44.9,1020.7,4.3,5.8,9.9,,46.9,44.1,0.01,,1,35,93,77,81,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-01-14,47.2,47.1,1017.5,1.3,8.2,15.9,21,51.8,44.6,0,,1,64,145,98,115,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-01-15,42.3,38.3,1023.1,9.5,8,15,,48.9,39,0.24,,0,54,126,121,117,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-01-16,41.6,40,1018.3,7,8.8,21,27,45,39.2,0.35,,0,54,142,110,165,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-17,39.4,34.6,1014.2,8.6,8.6,14,20,41,37,0.47,,1,50,119,115,113,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-01-18,28.1,16.6,1023.2,7.5,15,24.1,32.1,39.9,15.1,0.01,,1,52,120,145,118,35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-01-19,35.9,26.6,1026.4,9.2,15.3,24.1,32.1,46.9,16,0,,0,47,110,108,114,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-01-20,46.3,41.2,1010,7,14.9,20,26,50,43,0,,0,35,88,84,105,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-01-21,31.2,16,1015.5,9.2,10.1,20,26,45,27,0,,0,26,99,62,82,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-01-22,26.3,18.1,1011.1,6.5,10.8,20,26,32,19.9,0.14,,1,53,124,106,119,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-01-23,16.2,-1.1,1018.6,10,15.6,21,28.9,21.9,12.9,0.01,,0,48,149,110,124,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-24,14.3,-1.9,1018.7,10,15.5,22.9,29.9,19.9,10,0,,0,55,139,124,131,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-01-25,19,3.3,1023.1,10,13.6,21,32.1,26.1,14,0,,0,78,159,125,178,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-01-26,24.4,16.6,1016.4,8.6,10.5,15.9,19,28,21.9,0,,0,62,133,129,134,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-01-27,21.7,4.7,1025.6,10,16.3,22.9,35,28.9,17.1,0,,0,46,94,102,97,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-01-28,27.3,10.8,1028.9,8.8,7.4,14,20,32,21.9,0,,0,50,138,103,113,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-01-29,35.4,34.9,1019,2.6,4.9,9.9,,37.4,33.1,0.08,,1,51,134,105,132,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-01-30,45.1,44,1013.9,4.4,12.4,19,25.1,48.2,37,0.03,,1,43,114,115,123,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-31,46.5,40.3,995.5,5.9,23.1,28,39,54,39,0.02,,1,51,147,122,139,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-02-01,33.1,15.5,1007,10,18.2,27,38.1,39.9,30,0.23,,0,55,153,136,127,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-02-02,27.6,10.4,1020.9,10,12.5,19,26,35.1,21.9,0,,0,77,143,109,119,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-02-03,30.7,24.5,1012,8.2,9.8,17.1,22.9,36,25,0.01,,0,56,134,76,95,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-02-04,29,16.9,1008.3,8.8,15.5,20,28,30.9,26.6,0,,0,71,144,93,125,41,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-02-05,28.7,16.6,1014.6,7.8,8.2,14,18.1,32,27,0,,0,61,125,125,143,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-02-06,34.8,30.4,1014.9,9,6.1,13,17.1,39.2,32,0.02,,0,57,144,116,113,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-02-07,29.4,13.4,1028.7,10,10.2,14,19,35.1,25,0,,0,58,128,110,133,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-02-08,34.3,28.5,1026,7.3,16.3,36.9,51.1,37.9,26.1,0,,0,120,195,113,152,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-02-09,29.2,25.8,997.4,1.2,35.3,49,63.9,37.4,23,1.64,,1,49,92,82,109,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-02-10,24.7,14.7,1024.4,8.9,16.4,25.1,36.9,34,21,0.06,,0,34,103,86,85,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-02-11,36.4,32,1022.1,7.6,9.8,21,28.9,48,24.1,0,,0,47,128,88,107,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-02-12,41.4,36.6,1006.1,6.5,11.9,18.1,27,45,36,0.36,,1,65,124,101,110,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-02-13,36.1,25.2,1010.6,10,7.7,15,,41,26.1,0,,0,62,135,120,126,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-02-14,36.6,29.3,1010.5,8.4,8.9,15.9,21,43,28,0.11,,0,62,164,116,142,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-02-15,38.6,33.2,1017,9.8,6,11.1,,46.9,28,0,,0,74,124,147,139,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-02-16,39.2,35.8,1012.3,9.2,8.6,17.1,21,44.1,34,0,,1,58,112,92,100,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-02-17,30.9,25.6,998.1,4.2,23.6,34,49.9,39,23,0.01,,1,45,122,99,88,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-02-18,24.6,7.6,1010.5,9.3,22,28,36.9,32,19,0,,0,37,87,89,86,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-02-19,36.7,25.4,1019,10,10.6,15.9,26,46,30,,,0,57,110,116,105,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-02-20,38.7,28.9,1004.5,8.5,16.9,27,35.9,46.9,30.9,0.65,,0,58,139,89,109,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-02-21,30.6,14.1,1009.7,10,17.3,21,29.9,36,28,0.03,,0,49,127,113,105,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-02-22,35.4,25.4,1022.3,9.8,14.2,21,28.9,39.9,30.9,0,,1,68,125,122,104,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-02-23,36.3,29.8,1022.9,9.7,7,15,,41,30.9,0,,0,51,123,117,127,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-02-24,42.6,40.7,1004.7,4.3,17.1,24.1,38.1,46.9,37.9,1.07,,0,44,112,94,86,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-02-25,37.5,30.4,1015.7,8.3,13.4,17.1,24.1,43,33.8,0.75,,0,71,113,100,107,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-02-26,35,26.7,1025.2,10,5,11.1,15.9,45,27,0.02,,0,49,136,121,108,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-02-27,44.1,41,1014.7,5.9,18,29.9,40,46.9,39,0.24,,1,56,132,131,116,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-02-28,41.4,38.9,1002.1,7.2,7.8,14,,46.9,39,0.32,,1,63,135,110,107,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-03-01,39.3,34.2,1000.8,9.4,10.6,20,24.1,43,37,0.08,,0,71,142,122,133,37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-03-02,38.2,29.1,1004,10,9.4,14,15,42.1,36,0,,0,45,118,110,100,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-03-03,37.4,29.3,1002.6,10,7.1,11.1,,39.9,36,0,,0,46,118,104,122,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-03-04,37,26.4,1002.1,10,11.5,17.1,25.1,43,32,0,,0,55,166,121,126,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-03-05,38.5,29.8,1009.5,9.9,14.9,21,27,43,35.1,0,,0,49,121,107,132,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-03-06,39.1,34.2,1014.7,9.4,13.5,26,39,43,32,0.02,,0,54,127,107,108,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2013-03-07,38.3,35.2,1008.2,4.1,31.6,39,55,41,33.8,0.8,,0,73,135,110,110,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-03-08,37.4,35.2,1008.1,3.3,28.4,35,45.1,41,36,1.58,,0,130,202,138,235,48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-03-09,39.2,31.7,1018.9,9.9,24.9,28.9,42.9,42.1,37.4,0.4,,0,68,115,129,116,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-03-10,39,31.7,1026.9,10,11.9,19,25.1,43,36,0,,0,43,111,85,97,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-03-11,39.9,34.7,1026.1,10,6.5,11.1,,45,36,0,,0,63,137,96,124,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-03-12,46,43.9,1018.9,7.5,13.1,17.1,26,50,41,0,,0,55,120,142,123,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-03-13,46.3,41.1,1007.6,7.1,13.1,19,26,50,41,0.54,,0,69,148,142,149,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2013-03-14,37,25.3,1007.7,9.7,10.4,18.1,26,44.1,30,0.49,,0,75,150,121,103,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-03-15,31.2,13.7,1009.1,10,18.5,24.1,36.9,39,25,0,,0,82,138,138,125,34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-03-16,37.1,22,1008.1,10,10.2,19,25.1,41,34,0,,0,64,111,106,136,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-03-17,34.8,21.5,1014.7,9.9,7.5,14,20,39.9,28,0,,0,45,109,89,101,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-03-18,32.1,15.5,1027.6,10,9,15.9,20,37,26.1,0,,0,84,137,132,140,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-03-19,39.6,35.5,1012.4,4.6,16.5,22.9,33,46.9,33.1,0.41,,1,69,127,99,143,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-03-20,36.5,25.7,1007.3,10,17.9,25.1,32.1,42.1,32,0.35,,0,60,132,112,128,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2013-03-21,38.3,29.9,1006.7,9.8,10.9,21,27,45,28,0,,0,54,126,96,116,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-03-22,34.3,27.6,1003.8,6.8,13.6,19,26,39,30,0.23,,0,57,147,115,158,32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-03-23,38.5,21.7,1006.3,10,15.9,22.9,39,45,32,0.02,,0,56,104,110,116,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-03-24,39.1,23.3,1008.5,10,10.4,15,22,45,34,0,,0,47,113,102,109,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-03-25,38.1,29.8,1003.3,10,9.7,20,28,46.9,32,0,,0,42,137,97,117,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-03-26,39.8,28.7,1002.7,9.7,15.5,24.1,34,46.9,35.1,0.05,,0,34,93,97,109,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-03-27,41.7,30.3,1008.3,10,9.4,15.9,22.9,50,34,0.01,,0,55,105,97,111,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2013-03-28,42.5,34.5,1011.7,9.9,12.5,21,25.1,50,37.9,0.02,,0,52,131,136,138,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-03-29,45.2,34.3,1016.4,10,8.9,14,20,54,39,0.02,,0,61,117,118,120,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-03-30,44.5,35.1,1017.4,10,7,13,17.1,52,37.9,0.02,,0,69,108,101,131,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-03-31,43,38.1,1019.2,10,7.1,13,,48.9,33.1,0,,0,43,110,89,115,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-04-01,47,42.9,1005.8,6.8,16.3,26,34,51.1,44.1,0.18,,0,54,111,96,120,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-02,39.6,18.8,1011.4,9.9,17.2,22.9,33,51.1,32,0.02,,0,49,83,100,103,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-04-03,42.6,15.7,1015.8,10,17,25.1,34,51.1,33.8,0,,0,43,137,120,110,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-04,39,18.8,1023.2,10,14,19,28,45,34,0,,0,63,164,108,120,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-04-05,42.9,38.5,1014.7,8.7,8,17.1,22,48,39,0.01,,0,63,141,125,144,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-04-06,40.2,22,1018.3,10,12.5,20,28.9,45,35.1,0.33,,0,51,140,128,112,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-04-07,39.7,28.6,1025.8,10,9.2,17.1,,48,26.1,0,,0,45,103,112,108,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-04-08,50,41.6,1018.1,9.1,9.4,13,,62.1,42.1,0,,0,58,158,112,144,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-09,49.4,43.4,1015.9,6.7,10.7,20,28,63,39.9,0,,1,67,156,133,139,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-04-10,46.5,42,1014.1,7.6,8.8,15.9,17.1,54,41,0.12,,1,53,156,132,134,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-11,46.2,41,1013.7,6.6,10,19,26,52,42.8,0.06,,1,56,134,108,125,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-04-12,43.6,35.7,1018.6,7.7,13.8,26,35.9,51.8,39.2,0.01,,0,80,174,136,127,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-04-13,44.4,39.7,1008.2,8.2,12.9,22.9,33,53.6,39,1.44,,1,43,126,126,136,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-04-14,46.1,38.4,1015.5,9.6,7.7,13,,55.9,39,0.09,,0,52,118,116,95,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-04-15,46.1,34.2,1026,10,8.1,11.1,,53.1,39,0,,0,57,167,114,141,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-16,46,40.5,1028.7,10,9.3,15.9,,53.1,37.9,0,,0,63,139,135,120,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-04-17,52.1,42.7,1021.9,8.3,11,17.1,22.9,60.1,44.1,0.03,,0,60,117,129,119,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-18,46.5,37.3,1028.1,10,8.8,17.1,24.1,54,35.1,0,,0,53,138,131,121,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-04-19,52.6,49.4,1018.1,4.6,12.5,19,29.9,59,46,0,,1,67,144,124,108,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-04-20,52.7,49.6,1012.4,3.6,15.2,25.1,39,57.2,46.9,0.62,,1,61,126,121,127,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-04-21,45.1,28.5,1029.4,10,11.7,15.9,22,48.9,39,0.24,,0,59,115,74,114,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-04-22,43,29.8,1037.8,10,11.3,20,25.1,50,34,0,,0,59,143,123,128,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-23,44.6,40,1026.9,5.1,15,22,28.9,46.4,42.1,0.11,,0,60,128,115,110,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-04-24,47.5,43.6,1012.9,7,19.2,28,36.9,52,44.6,1.77,,0,52,156,117,137,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-04-25,50.8,45.1,1017.9,7.2,10.4,15,20,55.9,45,0.01,,0,68,152,109,131,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-04-26,49.5,37.8,1026.9,9.5,6.5,12,,61,37.9,0.06,,0,88,172,143,139,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-04-27,46.6,34.7,1029.1,8.6,3.9,8,,55.9,35.1,0,,1,44,113,111,128,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-04-28,48,38.5,1027.1,9.8,3.9,8,,57,37,0,,0,39,120,92,98,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
