date,temp,slp,wdsp,gust,BRONX,BROOKLYN,MANHATTAN,QUEENS,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2014-09-06,72.0,1014.3,10.7,18.1,0.27586206896551724,0.32075471698113206,0.35,0.36538461538461536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2014-09-07,70.1,1015.8,11.0,24.1,0.3103448275862069,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014-09-08,63.6,1025.3,7.8,21.0,0.5862068965517241,0.7169811320754716,0.1,0.9423076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2014-09-09,64.6,1025.0,10.9,22.9,0.27586206896551724,0.4339622641509434,0.675,0.5769230769230769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2014-09-10,66.2,1019.1,11.3,22.0,0.6896551724137931,0.2830188679245283,0.525,0.5961538461538461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014-09-11,64.4,1014.8,6.4,,0.10344827586206896,0.32075471698113206,0.55,0.8461538461538461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014-09-12,67.1,1016.6,11.4,22.0,,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014-09-13,59.9,1022.2,7.6,21.0,0.2413793103448276,0.07547169811320754,0.3,0.34615384615384615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2014-09-14,62.2,1020.7,9.6,24.1,0.13793103448275862,0.0,0.05,0.40384615384615385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014-09-15,57.5,1022.0,3.6,,0.5172413793103449,0.7169811320754716,0.425,0.4423076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2014-09-16,61.2,1017.0,6.5,,0.8620689655172413,0.5094339622641509,0.75,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2014-09-17,61.9,1015.5,4.6,,0.5517241379310345,0.7735849056603774,0.75,0.8846153846153846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014-09-18,61.1,1014.7,5.0,15.0,0.1724137931034483,0.5849056603773585,,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014-09-19,57.2,1024.1,12.5,26.0,0.3793103448275862,0.5094339622641509,0.875,0.8653846153846154,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014-09-20,57.0,1027.2,7.7,,0.5862068965517241,0.11320754716981132,0.55,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2014-09-21,66.1,1015.7,8.1,17.1,,,0.775,0.28846153846153844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014-09-22,67.9,1007.0,12.3,27.0,1.0,0.9245283018867925,0.25,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2014-09-23,59.0,1022.8,9.3,22.9,0.4482758620689655,0.39622641509433965,0.925,0.2692307692307692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2014-09-24,58.9,1033.3,6.7,21.0,0.3103448275862069,0.09433962264150944,,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014-09-25,59.7,1031.0,8.9,21.0,0.5517241379310345,0.0,0.325,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014-09-26,63.1,1020.5,15.8,27.0,,0.11320754716981132,1.0,0.7692307692307693,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014-09-27,63.5,1020.7,6.2,,0.3793103448275862,0.3584905660377358,0.825,0.5576923076923077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2014-09-28,63.3,1020.5,4.4,,0.0,0.018867924528301886,0.0,0.17307692307692307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014-09-29,65.9,1015.5,6.7,,0.13793103448275862,0.24528301886792453,0.325,0.4423076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2014-09-30,63.3,1014.7,7.0,,0.13793103448275862,0.3584905660377358,0.65,0.8076923076923077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2014-10-01,62.4,1014.5,13.2,20.0,0.6071428571428571,0.4444444444444444,0.23404255319148937,0.4057971014492754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014-10-02,59.9,1016.6,17.6,28.9,0.39285714285714285,0.35185185185185186,0.425531914893617,0.30434782608695654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-03,58.5,1016.5,13.1,24.1,,,0.723404255319149,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-10-04,59.4,1007.1,5.7,22.0,0.7857142857142857,0.2962962962962963,0.19148936170212766,0.2898550724637681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2014-10-05,59.6,1006.5,11.0,25.1,0.0,0.018518518518518517,0.2553191489361702,0.2753623188405797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014-10-06,55.7,1018.6,6.9,,1.0,0.8333333333333334,0.48936170212765956,0.6956521739130435,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014-10-07,63.0,1021.1,11.5,19.0,0.7142857142857143,0.6111111111111112,0.44680851063829785,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014-10-08,65.2,1012.5,12.3,44.1,,0.6111111111111112,0.7872340425531915,0.18840579710144928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014-10-09,60.8,1013.8,12.6,26.0,,,0.6382978723404256,0.07246376811594203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-10,59.0,1017.8,8.9,17.1,0.8571428571428571,0.0,0.5531914893617021,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-10-11,52.9,1019.0,8.1,20.0,0.6071428571428571,0.2962962962962963,0.425531914893617,0.17391304347826086,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2014-10-12,53.3,1022.4,9.2,21.0,0.07142857142857142,0.018518518518518517,0.10638297872340426,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014-10-13,50.9,1027.7,4.2,,0.2857142857142857,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014-10-14,63.2,1025.4,8.2,,0.7857142857142857,0.8333333333333334,0.8085106382978723,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014-10-15,64.9,1021.0,9.5,,0.75,0.16666666666666666,0.44680851063829785,0.391304347826087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014-10-16,65.0,1013.5,12.0,27.0,0.5714285714285714,0.3333333333333333,0.2553191489361702,0.7246376811594203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-17,63.2,1006.5,9.7,19.0,0.6428571428571429,0.5185185185185185,,0.782608695652174,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-10-18,62.7,1003.7,7.5,,0.5357142857142857,0.018518518518518517,0.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2014-10-19,56.0,1005.8,10.7,24.1,,0.24074074074074073,,0.2463768115942029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014-10-20,49.0,1016.2,11.8,27.0,0.7142857142857143,0.9444444444444444,0.425531914893617,0.21739130434782608,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014-10-21,57.7,1015.5,10.5,21.0,0.5714285714285714,0.9629629629629629,0.3617021276595745,0.5652173913043478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014-10-22,57.0,1010.3,12.8,28.9,0.7142857142857143,,1.0,0.9130434782608695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014-10-23,59.5,1000.4,10.7,25.1,0.42857142857142855,0.8518518518518519,1.0,0.6956521739130435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-24,54.3,1003.1,15.7,29.9,0.6428571428571429,,0.8723404255319149,0.7391304347826086,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-10-25,54.7,1006.0,10.7,22.9,0.6428571428571429,0.24074074074074073,0.2765957446808511,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2014-10-26,57.6,999.7,13.1,28.9,0.5714285714285714,0.3333333333333333,0.3617021276595745,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014-10-27,54.1,1010.0,12.0,24.1,0.8571428571428571,0.9629629629629629,0.6595744680851063,0.391304347826087,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014-10-28,54.3,1017.5,6.1,,0.5714285714285714,0.5925925925925926,0.46808510638297873,0.2608695652173913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014-10-29,61.9,1013.1,9.8,,0.5,0.24074074074074073,0.48936170212765956,0.36231884057971014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014-10-30,56.1,1012.9,8.9,22.9,0.5714285714285714,0.7037037037037037,,0.5942028985507246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-31,51.3,1014.8,7.9,21.0,0.5714285714285714,1.0,0.8297872340425532,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-11-01,53.0,1009.0,18.8,41.0,,0.875,,0.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-02,43.5,1001.3,32.8,55.0,0.37142857142857144,0.75,0.36231884057971014,0.21333333333333335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-11-03,44.6,1012.6,18.9,35.9,0.6571428571428571,0.8375,0.2753623188405797,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-11-04,52.7,1019.4,6.9,22.0,,0.5125,0.2463768115942029,0.37333333333333335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-11-05,57.7,1018.3,11.1,,0.4857142857142857,0.4375,0.4057971014492754,0.5333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014-11-06,53.6,1015.8,5.6,21.0,0.9142857142857143,0.8125,0.8695652173913043,0.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2014-11-07,52.5,999.0,11.7,29.9,0.4857142857142857,1.0,0.6666666666666666,0.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-11-08,43.9,1012.0,13.9,32.1,0.37142857142857144,0.6,0.4057971014492754,0.4533333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-09,53.2,1014.0,9.1,24.1,,0.1625,0.17391304347826086,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-11-10,48.2,1019.2,4.0,,0.6,0.4,0.34782608695652173,0.6933333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-11-11,51.0,1020.7,8.2,,0.05714285714285714,0.375,0.391304347826087,0.14666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-11-12,56.5,1012.9,5.2,,0.11428571428571428,0.8375,0.37681159420289856,0.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014-11-13,49.8,1015.5,8.4,,0.9142857142857143,0.95,,0.7866666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2014-11-14,43.7,1012.3,11.1,25.1,0.6571428571428571,0.85,0.6811594202898551,0.8133333333333334,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-11-15,37.0,1021.7,10.7,21.0,0.4,0.25,0.37681159420289856,0.5466666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-16,38.1,1027.1,5.6,22.0,0.0,0.1375,0.10144927536231885,0.25333333333333335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-11-17,52.1,1014.6,9.5,35.0,0.7142857142857143,0.925,0.7246376811594203,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-11-18,48.9,1004.5,17.1,38.1,,1.0,0.9710144927536232,0.8533333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-11-19,33.6,1018.3,14.4,25.1,0.37142857142857144,0.975,0.6376811594202898,0.6533333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014-11-20,45.7,1014.0,16.1,31.1,0.5428571428571428,0.875,1.0,0.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2014-11-21,36.8,1017.4,15.8,35.9,1.0,0.725,0.9130434782608695,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-11-22,37.1,1028.3,15.9,34.0,0.4,0.3875,0.2608695652173913,0.21333333333333335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-23,52.6,1021.4,18.3,35.0,,0.2,,0.26666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-11-24,54.8,1014.5,15.5,34.0,0.6,,0.8115942028985508,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-11-25,56.7,1014.0,11.2,26.0,0.7142857142857143,0.55,0.6956521739130435,0.4666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2014-11-26,48.0,1018.0,11.9,46.0,0.8857142857142857,,0.7246376811594203,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014-11-27,41.8,1008.0,13.8,39.0,0.11428571428571428,0.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2014-11-28,37.0,1015.6,12.6,29.9,0.5714285714285714,0.275,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-11-29,30.9,1025.3,6.6,,0.22857142857142856,,,0.06666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-11-30,46.1,1024.0,9.8,,,,,0.18666666666666668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014-12-01,53.2,1019.8,9.8,,0.8484848484848485,0.9746835443037974,0.6506024096385542,0.38666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-02,42.5,1033.2,14.9,27.0,0.8787878787878788,0.22784810126582278,0.8313253012048193,0.6133333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-03,51.2,1022.8,14.5,26.0,0.6666666666666666,0.6835443037974683,0.4457831325301205,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-04,43.1,1025.4,11.5,31.1,0.6363636363636364,0.379746835443038,0.963855421686747,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-05,39.3,1034.8,9.3,22.9,0.7878787878787878,0.620253164556962,,0.76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-12-06,48.9,1026.7,9.8,25.1,0.9090909090909091,0.5443037974683544,0.9156626506024096,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-07,41.9,1027.0,25.0,46.0,0.24242424242424243,0.17721518987341772,0.43373493975903615,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-12-08,35.4,1035.8,19.6,39.0,0.7878787878787878,0.5822784810126582,0.4578313253012048,0.41333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-09,48.7,1019.3,19.6,41.0,0.7575757575757576,1.0,0.6506024096385542,0.8933333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-10,47.9,999.6,8.6,,,0.6582278481012658,0.8795180722891566,0.49333333333333335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-11,40.8,1003.0,19.3,33.0,0.8484848484848485,0.7848101265822784,0.891566265060241,0.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-12,37.0,1010.7,8.2,19.0,1.0,0.5189873417721519,,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-12-13,36.9,1009.8,9.8,20.0,0.7575757575757576,0.46835443037974683,0.6506024096385542,0.5466666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-14,39.0,1008.6,10.9,,0.5151515151515151,0.06329113924050633,0.1566265060240964,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-12-15,37.8,1014.5,5.8,,0.9696969696969697,,0.7228915662650602,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-16,44.0,1019.7,4.2,,0.8181818181818182,0.6329113924050633,0.7349397590361446,0.8266666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-17,48.6,1009.7,8.8,22.9,0.8787878787878788,0.4050632911392405,0.6144578313253012,0.21333333333333335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-18,42.4,1008.0,14.1,28.9,1.0,0.5949367088607594,0.7349397590361446,0.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-19,37.3,1012.9,9.6,,1.0,0.4810126582278481,1.0,0.7733333333333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-12-20,38.2,1020.7,8.3,15.9,0.5454545454545454,0.08860759493670886,0.30120481927710846,0.5333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-21,41.4,1024.2,7.1,,0.24242424242424243,0.11392405063291139,0.012048192771084338,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-12-22,42.9,1026.3,7.5,20.0,0.6060606060606061,0.379746835443038,0.5180722891566265,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-23,47.4,1022.0,11.1,22.0,,,0.8554216867469879,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-24,50.7,1015.7,10.2,24.1,0.5454545454545454,0.569620253164557,0.13253012048192772,0.4533333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-25,53.1,1005.9,15.1,27.0,0.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-26,44.8,1018.9,10.4,21.0,0.15151515151515152,0.1518987341772152,0.0,0.04,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-12-27,43.7,1021.8,7.4,,0.24242424242424243,0.0,0.12048192771084337,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-28,47.0,1014.0,10.7,22.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-12-29,41.2,1017.9,8.4,18.1,,0.0379746835443038,0.04819277108433735,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-30,32.1,1024.3,11.9,25.1,0.24242424242424243,0.21518987341772153,0.4457831325301205,0.02666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-31,26.9,1025.3,7.5,,0.6666666666666666,0.22784810126582278,0.03614457831325301,0.22666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-01,31.8,1018.6,13.6,33.0,0.19696969696969696,,0.11428571428571428,0.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-02,40.4,1018.3,13.1,31.1,0.3181818181818182,0.12,0.4,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-03,34.5,1033.9,11.1,26.0,0.36363636363636365,0.28,0.5,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-04,48.6,1015.4,15.5,28.9,0.15151515151515152,0.3333333333333333,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-05,44.0,1012.9,16.3,39.0,0.4090909090909091,0.37333333333333335,0.17142857142857143,0.48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-06,20.8,1025.2,10.3,31.1,1.0,,0.6285714285714286,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-01-07,22.6,1011.8,12.1,35.9,0.2727272727272727,0.5066666666666667,0.5285714285714286,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-08,13.1,1022.7,14.8,29.9,0.42424242424242425,0.7333333333333333,0.9571428571428572,0.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-09,35.2,1018.1,21.0,49.0,,1.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-10,26.9,1025.0,10.2,22.0,0.30303030303030304,0.41333333333333333,0.2857142857142857,0.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-11,27.1,1035.5,8.8,17.1,,0.0,0.014285714285714285,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-12,40.9,1028.3,6.3,29.9,0.5454545454545454,0.9866666666666667,0.5428571428571428,0.45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-13,32.6,1028.5,16.3,28.9,0.6515151515151515,0.5466666666666666,1.0,0.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-01-14,32.1,1031.2,9.6,22.9,0.4090909090909091,0.12,0.6714285714285714,0.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-15,35.8,1015.5,14.1,24.1,0.3939393939393939,0.37333333333333335,0.9714285714285714,0.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-16,34.5,1008.6,14.9,34.0,0.3484848484848485,0.5333333333333333,0.8714285714285714,0.55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-17,20.2,1023.6,13.3,31.1,0.42424242424242425,0.14666666666666667,0.5285714285714286,0.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-18,40.0,1021.4,13.4,31.1,,,0.5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-19,41.7,1005.0,13.5,46.0,0.6212121212121212,0.6533333333333333,,0.29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-20,35.7,1009.5,13.1,26.0,0.12121212121212122,0.5733333333333334,0.5428571428571428,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-01-21,32.3,1018.1,7.9,,0.4393939393939394,0.4,0.5428571428571428,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-22,35.5,1021.0,8.4,,0.5151515151515151,0.36,0.5285714285714286,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-23,31.6,1022.8,10.4,,0.2727272727272727,0.8,,0.51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-24,38.5,1003.3,12.4,33.0,0.3939393939393939,0.10666666666666667,0.24285714285714285,0.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-25,36.5,1000.4,16.0,32.1,0.0,0.21333333333333335,0.2,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-01-26,31.2,1015.7,12.7,31.1,0.45454545454545453,0.5066666666666667,0.15714285714285714,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-27,30.2,993.7,39.3,62.9,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-01-28,21.6,1009.6,16.6,44.1,0.2878787878787879,0.25333333333333335,0.38571428571428573,0.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-29,29.2,1022.9,8.5,20.0,0.36363636363636365,0.5466666666666666,0.44285714285714284,0.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-01-30,35.1,1012.2,8.1,,0.6363636363636364,0.64,0.9,0.71,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-01-31,24.5,1006.9,20.3,36.9,0.3484848484848485,0.32,0.7428571428571429,0.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-01,24.8,1018.4,16.8,32.1,0.2037037037037037,0.05813953488372093,0.0,0.06060606060606061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-02,33.1,1014.4,12.8,36.9,0.7037037037037037,,0.1625,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-03,21.0,1016.9,17.6,42.9,0.8703703703703703,,0.725,0.9242424242424242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-02-04,28.1,1024.9,7.6,,0.6481481481481481,0.9767441860465116,0.5625,0.5909090909090909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-05,34.1,1012.6,12.9,40.0,,0.4069767441860465,0.6375,0.8636363636363636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-06,16.8,1018.5,15.8,38.1,0.8888888888888888,0.8488372093023255,1.0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-07,27.4,1019.2,10.3,,0.5555555555555556,0.3023255813953488,0.2125,0.3181818181818182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-02-08,34.5,1015.9,6.0,,0.0,0.4186046511627907,0.025,0.18181818181818182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-02-09,37.1,1014.1,14.9,28.0,0.6111111111111112,0.8372093023255814,0.275,0.803030303030303,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-02-10,36.4,1013.9,21.1,34.0,0.7222222222222222,0.6046511627906976,0.5875,0.7121212121212122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
