date,temp,slp,wdsp,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,collisions
2018-04-06,38.0,1019.0,12.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,337.0
2018-04-07,43.5,1008.6,10.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,189.0
2018-04-08,37.9,1009.4,11.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,346.0
2018-04-09,36.3,1018.1,12.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,570.0
2018-04-10,37.7,1021.9,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,610.0
2018-04-11,37.9,1021.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,536.0
2018-04-12,42.8,1019.4,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,557.0
2018-04-13,47.7,1013.5,15.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,307.0
2018-04-14,47.7,1017.1,13.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,568.0
2018-04-15,39.7,1027.4,17.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,470.0
2018-04-16,44.7,1019.3,21.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,329.0
2018-04-17,45.6,1001.3,16.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,558.0
2018-04-18,41.9,1005.6,16.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425.0
2018-04-19,41.8,1007.0,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,637.0
2018-04-20,43.2,1014.9,11.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,431.0
2018-04-21,44.6,1024.6,10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,523.0
2018-04-22,46.3,1026.8,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,507.0
2018-04-23,46.4,1030.7,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,603.0
2018-04-24,44.7,1030.4,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,605.0
2018-04-25,49.2,1019.5,15.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.0
2018-04-26,50.0,1005.4,12.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,338.0
2018-04-27,48.8,1011.9,9.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,488.0
2018-04-28,49.5,1010.7,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,553.0
2018-04-29,50.5,1010.3,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,398.0
2018-04-30,46.2,1013.5,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,611.0
2018-05-01,48.4,1015.9,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,643.0
2018-05-02,54.5,1016.7,13.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,578.0
2018-05-03,54.0,1015.3,13.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,467.0
2018-05-04,53.3,1013.4,12.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,663.0
2018-05-05,58.0,1013.8,13.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,554.0
2018-05-06,52.5,1018.6,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,255.0
2018-05-07,53.0,1015.9,11.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,628.0
2018-05-08,48.4,1024.3,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,661.0
2018-05-09,51.2,1021.8,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,647.0
2018-05-10,51.0,1015.1,12.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,602.0
2018-05-11,56.8,1013.1,11.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,715.0
2018-05-12,48.9,1021.1,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,544.0
2018-05-13,49.7,1020.2,8.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,491.0
2018-05-14,50.5,1016.9,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,622.0
2018-05-15,53.9,1013.0,10.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,586.0
2018-05-16,55.3,1018.9,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,616.0
2018-05-17,54.1,1016.7,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,653.0
2018-05-18,52.2,1024.8,10.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,559.0
2018-05-19,49.6,1027.5,9.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,528.0
2018-05-20,56.5,1015.4,13.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,526.0
2018-05-21,60.9,1019.0,8.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,568.0
2018-05-22,54.6,1021.1,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,607.0
2018-05-23,57.3,1012.9,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,656.0
2018-05-24,56.3,1017.5,9.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,311.0
2018-05-25,56.5,1015.2,13.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,507.0
2018-05-26,58.8,1009.8,13.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,550.0
2018-05-27,53.7,1016.4,12.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,211.0
2018-05-28,53.4,1017.4,11.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
2018-05-29,57.7,1015.6,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,434.0
2018-05-30,59.2,1021.3,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,420.0
2018-05-31,55.1,1019.2,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,634.0
2018-06-01,58.6,1012.6,6.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,691.0
2018-06-02,63.1,1007.0,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,571.0
2018-06-03,52.8,1016.4,11.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,341.0
2018-06-04,51.0,1011.1,13.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,622.0
2018-06-05,54.5,1004.6,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,628.0
2018-06-06,54.8,1008.9,9.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,596.0
2018-06-07,51.5,1020.1,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,639.0
2018-06-08,54.8,1020.9,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,688.0
2018-06-09,62.9,1018.7,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,642.0
2018-06-10,61.5,1017.3,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,344.0
2018-06-11,56.2,1018.0,8.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,615.0
2018-06-12,55.3,1022.7,9.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,636.0
2018-06-13,59.4,1016.0,11.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,636.0
2018-06-14,63.8,1005.8,13.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,335.0
2018-06-15,59.0,1011.3,6.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,658.0
2018-06-16,62.8,1014.9,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,608.0
2018-06-17,66.7,1017.7,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,567.0
2018-06-18,62.9,1017.2,9.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,484.0
2018-06-19,67.7,1007.3,11.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,512.0
2018-06-20,62.8,1011.4,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,628.0
2018-06-21,63.4,1008.8,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,377.0
2018-06-22,61.1,1016.4,7.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,666.0
2018-06-23,59.2,1015.5,9.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,154.0
2018-06-24,62.7,1010.4,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,400.0
2018-06-25,63.8,1014.2,10.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,657.0
2018-06-26,60.7,1023.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,681.0
2018-06-27,62.7,1021.0,9.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,258.0
2018-06-28,64.1,1015.3,14.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,670.0
2018-06-29,68.0,1012.2,7.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,421.0
2018-06-30,71.1,1015.8,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,576.0
2018-07-01,70.8,1016.2,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,499.0
2018-07-02,68.4,1018.9,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,449.0
2018-07-03,66.9,1021.5,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,615.0
2018-07-04,71.7,1025.7,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2018-07-05,71.7,1025.4,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,326.0
2018-07-06,70.6,1017.8,11.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,618.0
2018-07-07,67.3,1023.6,12.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,485.0
2018-07-08,61.7,1027.4,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,491.0
2018-07-09,60.9,1023.2,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,612.0
2018-07-10,67.2,1014.8,10.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,435.0
2018-07-11,68.3,1012.8,8.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,568.0
2018-07-12,68.2,1019.9,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,568.0
2018-07-13,64.8,1024.2,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,525.0
2018-07-14,64.9,1021.4,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,526.0
2018-07-15,65.5,1016.5,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,514.0
2018-07-16,68.7,1015.6,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,662.0
2018-07-17,70.5,1012.9,10.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,621.0
2018-07-18,71.2,1010.1,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,620.0
2018-07-19,67.9,1016.8,6.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,502.0
2018-07-20,64.3,1021.6,3.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,628.0
2018-07-21,59.8,1021.0,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,551.0
2018-07-22,66.5,1019.1,12.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,495.0
2018-07-23,69.9,1024.3,12.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,566.0
2018-07-24,69.2,1025.8,9.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,603.0
2018-07-25,69.8,1020.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,601.0
2018-07-26,69.8,1014.3,13.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,543.0
2018-07-27,70.6,1015.8,7.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,515.0
2018-07-28,69.7,1016.5,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,580.0
2018-07-29,72.9,1016.8,6.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2018-07-30,71.3,1020.4,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,525.0
2018-07-31,68.9,1020.4,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,429.0
2018-08-01,69.2,1020.7,8.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,598.0
2018-08-02,73.7,1019.9,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,429.0
2018-08-03,73.7,1022.1,9.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,394.0
2018-08-04,71.8,1020.6,9.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,553.0
2018-08-05,74.3,1019.6,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,512.0
2018-08-06,74.8,1018.6,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,571.0
2018-08-07,75.8,1015.6,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,616.0
2018-08-08,74.6,1013.9,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,595.0
2018-08-09,74.9,1008.0,9.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,649.0
2018-08-10,76.9,1010.2,6.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,434.0
2018-08-11,68.8,1015.2,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,515.0
2018-08-12,70.9,1017.6,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,245.0
2018-08-13,69.1,1016.9,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,560.0
2018-08-14,72.8,1013.0,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,434.0
2018-08-15,74.1,1011.1,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,585.0
2018-08-16,77.2,1014.9,10.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,581.0
2018-08-17,74.9,1018.0,5.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,516.0
2018-08-18,73.9,1010.8,9.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,540.0
2018-08-19,68.5,1013.6,13.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96.0
2018-08-20,66.7,1018.3,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,511.0
2018-08-21,66.7,1019.1,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,459.0
2018-08-22,68.1,1008.0,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,537.0
2018-08-23,70.0,1010.3,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,553.0
2018-08-24,67.1,1021.1,4.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,455.0
2018-08-25,66.5,1025.9,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510.0
2018-08-26,68.2,1021.4,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,397.0
2018-08-27,73.1,1017.3,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,589.0
2018-08-28,73.0,1016.6,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,650.0
2018-08-29,75.3,1015.2,9.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,622.0
2018-08-30,76.2,1015.2,10.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,434.0
2018-08-31,69.9,1023.8,13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,423.0
2018-09-01,65.0,1026.7,7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,488.0
2018-09-02,67.0,1024.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,409.0
2018-09-03,69.9,1024.3,8.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,415.0
2018-09-04,75.7,1022.4,9.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,570.0
2018-09-05,69.2,1024.1,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,460.0
2018-09-06,72.6,1021.0,9.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
2018-09-07,71.1,1020.5,8.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,613.0
2018-09-08,66.6,1019.0,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,514.0
2018-09-09,62.6,1022.8,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,510.0
2018-09-10,62.3,1025.1,13.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,586.0
2018-09-11,68.9,1021.2,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,376.0
2018-09-12,71.0,1023.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,482.0
2018-09-13,66.1,1024.7,8.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,663.0
2018-09-14,64.9,1024.2,7.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,628.0
2018-09-15,65.9,1022.9,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,544.0
2018-09-16,63.9,1023.1,3.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,543.0
2018-09-17,65.6,1020.6,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,606.0
2018-09-18,71.0,1012.1,8.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,656.0
2018-09-19,66.5,1011.4,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,386.0
2018-09-20,63.7,1020.6,11.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,590.0
2018-09-21,60.6,1024.2,6.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,635.0
2018-09-22,68.8,1017.3,14.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,423.0
2018-09-23,59.8,1023.4,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,173.0
2018-09-24,57.4,1030.2,10.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,536.0
2018-09-25,60.5,1032.1,14.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,464.0
2018-09-26,69.4,1017.4,14.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,661.0
2018-09-27,66.3,1016.6,13.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,596.0
2018-09-28,60.5,1017.8,8.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,634.0
2018-09-29,62.3,1020.0,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,507.0
2018-09-30,61.0,1025.6,4.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,332.0
2018-10-01,62.0,1026.4,5.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,425.0
2018-10-02,64.7,1022.8,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,547.0
2018-10-03,64.4,1017.0,9.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,679.0
2018-10-04,60.0,1017.6,5.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,408.0
2018-10-05,62.2,1017.9,14.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,406.0
2018-10-06,55.5,1023.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,350.0
2018-10-07,64.4,1022.3,8.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,250.0
2018-10-08,60.7,1029.4,10.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,70.0
2018-10-09,63.1,1027.5,8.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,556.0
2018-10-10,66.2,1021.4,9.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,630.0
2018-10-11,67.2,1009.6,8.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,647.0
2018-10-12,63.1,999.7,14.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,360.0
2018-10-13,53.2,1008.5,7.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,499.0
2018-10-14,52.8,1020.7,8.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,394.0
2018-10-15,57.1,1021.9,9.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,400.0
2018-10-16,57.1,1015.2,15.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,595.0
2018-10-17,55.6,1013.4,13.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,611.0
2018-10-18,45.6,1019.5,16.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,648.0
2018-10-19,49.2,1022.9,13.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,688.0
2018-10-20,59.5,1008.6,16.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,559.0
2018-10-21,48.5,1004.7,11.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,513.0
2018-10-22,43.3,1021.0,11.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,564.0
2018-10-23,51.5,1019.6,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,605.0
2018-10-24,48.8,1012.4,13.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,626.0
2018-10-25,45.3,1015.5,14.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,500.0
2018-10-26,39.8,1018.6,8.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,422.0
2018-10-27,50.0,1015.4,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,662.0
2018-10-28,56.8,1007.4,13.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,513.0
2018-10-29,54.9,1008.4,11.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,608.0
2018-10-30,47.9,1013.2,9.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,601.0
2018-10-31,45.9,1019.1,6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,567.0
2018-11-01,58.0,1013.2,11.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,622.0
2018-11-02,60.0,1010.6,13.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,667.0
2018-11-03,59.7,1008.9,19.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,574.0
2018-11-04,47.7,1029.1,9.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,441.0
2018-11-05,47.5,1030.9,9.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,673.0
2018-11-06,56.8,1014.3,12.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,607.0
2018-11-07,57.9,1012.9,13.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,609.0
2018-11-08,52.1,1020.3,11.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,561.0
2018-11-09,48.3,1025.5,11.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,441.0
2018-11-10,52.2,1009.3,19.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,530.0
2018-11-11,39.9,1022.8,13.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,198.0
2018-11-12,41.7,1029.4,8.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,388.0
2018-11-13,51.9,1020.7,16.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,458.0
2018-11-14,39.3,1021.6,16.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,628.0
2018-11-15,34.0,1033.3,10.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
